,brand,name,price,spec_rating,processor,CPU,Ram,ROM,ROM_type,GPU,display_size,resolution,OS,warranty
875,Lenovo,IdeaPad 1 14IGL7 82V6005EIN Laptop,24990,,4th Gen Intel Celeron N4020,"Dual Core, 2 Threads",8GB DDR4 ,256GB,SSD,Intel Integrated UHD,14inches,1366x768pixels,Windows 10 OS,1 Year Warranty
876,Lenovo,ThinkPad T14 Gen 2 20W0S16Q00 Laptop,130800,69.0,11th Gen Intel Core i7 1165G7 ,"Quad Core, 8 Threads",16GB DDR4 ,512GB,SSD,2GB NVIDIA GeForce MX450,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
877,MSI,Thin GF63 11SC-1462IN Gaming Laptop,57990,71.0,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
878,Lenovo,ThinkBook 15 21JF002CIN Laptop,38500,,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB DDR4 ,512GB,SSD,AMD Radeon AMD,15.6inches,1920x1080pixels,DOS OS,1 Year Warranty
879,MSI,Thin GF63 11SC-1477IN Gaming Laptop,47990,67.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
880,Lenovo,ThinkPad E14 21JRS00Y00 Laptop,44990,60.0,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB DDR4  ,512GB,SSD,AMD Radeon Graphics,14inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
881,MSI,Katana GF66 12UCOK 2023 Gaming Laptop,69990,65.0,12th Gen Intel Core i5 12450H ,"Octa Core (4P + 4E), 12 Threads",16GB DDR5 ,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
882,Asus,Vivobook 15 2023 X1504VA-NJ543WS Laptop,61990,64.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB DDR4 ,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
883,Asus,Vivobook 16X 2023 K3605ZU-MB541WS Laptop,89990,75.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB DDR4 ,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
884,Asus,Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop,65990,60.0,13th Gen ‎Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB DDR4 ,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
885,Lenovo,ThinkPad E14 21JRS00T00 Laptop,58990,62.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",8GB DDR4  ,512GB,SSD,AMD Radeon Graphics,14inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
886,HP,Envy x360 15-fe0028TU Laptop,94990,66.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB LPDDR5 ,512GB,SSD,Intel Integrated Iris Xe,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
887,HP,Envy x360 15-fh0019AU Laptop,86490,70.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB LPDDR5 ,512GB,SSD,AMD Radeon AMD,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
888,HP,Envy x360 15-fh0015AU Laptop,77490,66.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB LPDDR5 ,512GB,SSD,AMD Radeon AMD,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
889,HP,Envy x360 15-fh0016AU Laptop,85490,66.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB LPDDR5 ,512GB,SSD,AMD Radeon AMD,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
890,Lenovo,IdeaPad Slim 3 2023 82X70033IN Laptop,44000,,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB LPDDR5 ,512GB,SSD,Integrated Intel UHD Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
891,HP,14-em0027AU Laptop,51990,60.0,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB LPDDR5 ,512GB,SSD,AMD Radeon AMD,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
892,Dell,Vostro 15 3510 Laptop,37990,60.0,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB DDR4 ,1TB,Hard-Disk,256GB SSD,Intel UHD Graphics,,"15.6 inches, 1920 x 1080 pixels",Windows 11  OS
893,HP,14-em0025AU Laptop,34990,,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB LPDDR5 ,512GB,SSD,AMD Radeon AMD,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
894,Lenovo,ThinkPad E14 21JRS00U00 Laptop,57799,64.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB DDR4  ,512GB,SSD,AMD Radeon Graphics,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
895,Lenovo,Thinkpad E15 21E6S05B00 Laptop,65990,67.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB DDR4 ,512GB,SSD,Intel UHD Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
896,Lenovo,Thinkbook 15 21DJ00EXIH Laptop,53990,66.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB DDR4 ,512GB,SSD,Iris Xe Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
897,Lenovo,IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop,49990,67.0,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
898,MSI,Stealth 15 A13VF-074IN Gaming Laptop,171990,79.0,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB DDR5 ,1TB,SSD,8GB NVIDIA GeForce RTX 4060,15.6inches,2560x1440pixels,Windows 11 OS,2 Year Warranty
899,HP,14-gr0000TU Laptop,44990,,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8GB DDR4 ,512GB,SSD,Intel UHD Graphics,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
900,HP,Envy 15-fe0032TU Laptop,115990,70.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB LPDDR5 ,1TB,SSD,Intel Iris X Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
901,HP,14-hr0000AU Laptop,50990,60.0,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB LPDDR5 ,512GB,SSD,AMD Radeon AMD,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
902,HP,Envy 15-fe0030TU Laptop,109990,69.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB LPDDR5 ,512GB,SSD,Intel Iris X Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
903,Acer,One 14 Z2-493 Laptop,29990,,3rd Gen AMD Ryzen 5 3500U,"Quad Core, 8 Threads",8GB DDR4 ,256GB,SSD,AMD Radeon Graphics,14inches,1366x768pixels,Windows 11 OS,1 Year Warranty
904,Asus,ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop,163999,83.0,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",16GB DDR5 ,1TB,SSD,6GB NVIDIA GeForce RTX 4050,14inches,2560x1600pixels,Windows 11 OS,1 Year Warranty
905,Asus,TUF Gaming F15 FX506HF-HN026W Gaming Laptop,58990,71.0,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8GB DDR4 ,1TB,SSD,4GB NVIDIA GeForce RTX 2050,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
906,Dell,Inspiron 5430 2023 Laptop,83990,,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB LPDDR5  ,512GB,SSD,Intel Iris Xe Graphics,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
907,Dell,Inspiron 3525 Laptop,43890,63.0,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,AMD Radeon Radeon Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
908,Ninkear,A16 Gaming Laptop,79999,76.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",32GB DDR5 ,2TB,SSD,AMD Radeon 680M,16inches,2560x1600pixels,Windows 11 OS,1 Year Warranty
909,Lenovo,IdeaPad 3 15ITL05 81X800N2IN Laptop,35490,,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB DDR4 ,512GB,SSD,Intel Iris Xe Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
910,‎HP,Zbook Power G4-A ZHAN 99 Laptop,137890,77.0,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",32GB DDR5 ,1TB,SSD,4GB ‎NVIDIA Quadro T600,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
911,Dell,Inspiron 7420 2in1 Laptop,94990,67.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB DDR4 ,512GB,SSD,Intel Iris Xe Graphics,14inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
912,Lenovo,IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop,67990,70.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
913,HP,14-em0026AU Laptop,46990,,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB LPDDR5 ,512GB,SSD,AMD Radeon AMD,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
914,Asus,Vivobook 16X 2023 K3605ZU-MB741WS Laptop,94990,77.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB DDR4 ,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
915,MSI,GF75 Thin 10SCXR-007IN Laptop,83500,67.0,10th Gen Intel Core i7 10750H ,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce GTX 1650,17.3inches,1920x1080pixels,Windows 10  OS,1 Year Warranty
916,MSI,Cyborg 15 A12VE-051IN Gaming Laptop,91990,73.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB DDR5 ,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
917,MSI,Cyborg 15 A12VF-049IN Gaming Laptop,111990,78.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB DDR5 ,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
918,HP,250 G9 701H5PA Laptop,67990,66.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB DDR4 ,512GB,SSD,Intel Iris Xe Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
919,Lenovo,Thinkpad E14 21E3S06300 Laptop,67999,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB DDR4 ,512GB,SSD,Intel Iris Xe,14inches,1920x1080pixels,DOS OS,1 Year Warranty
920,Lenovo,‎ThinkPad E14 Gen 4 21E3S06Q00 Laptop,46200,,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB DDR4 ,512GB,SSD,Intel UHD,14inches,1920x1080pixels,DOS OS,1 Year Warranty
921,Dell,Vostro 5620 Laptop,52998,,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB DDR4 ,512GB,SSD,Intel UHD,16inches,1920x1080pixels,Windows 11  OS,1 Year Warranty
922,Dell,Vostro 3525 D560926WIN9B Laptop,45499,,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,AMD Radeon Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
923,Lenovo,‎ThinkPad E14 Gen 4 21E3S06D00 Laptop,49999,62.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB DDR4 ,512GB,SSD,Intel UHD,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
924,Acer,Aspire 3 A315-510P Laptop,29980,,Intel Core i3 N305,"Octa Core, 8 Threads",8GB DDR4 ,256GB,SSD,Intel UHD Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
925,Dell,Inspiron 16 5635 Laptop,57290,60.0,7th Gen Amd Ryzen 5 7530U,"Hexa Core, 12 Threads",8GB LPDDR5  ,512GB,SSD,AMD Radeon Graphics,16inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
926,Acer,Aspire 3 NX.KDESI.008 Laptop,30990,,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB DDR5 ,512GB,SSD,AMD Radeon AMD,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
927,HP,Pavilion 14-dv1043TU Laptop,58990,62.0,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",8GB DDR4 ,512GB,SSD,Intel Integrated Iris Xe,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
928,Razer,Blade 14 2023 Gaming Laptop,199990,85.0,7th Gen Amd Ryzen 9 7940HS,"Octa Core, 16 Threads",32GB DDR5 ,1TB,SSD,8GB NVIDIA GeForce RTX 4060,14inches,2560x1600pixels,Windows 11 OS,1 Year Warranty
929,MSI,Thin GF63 11UCX-1476IN Gaming Laptop,51990,72.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",16GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce RTX 2050 ,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
930,MSI,Bravo 15 C7UDXK-092IN Gaming Laptop,79990,70.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB DDR5 ,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
931,MSI,Bravo 15 C7UDXK-093IN Gaming Laptop,78990,69.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB DDR5 ,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
932,Acer,Aspire 5 A514-56M 2023 Gaming Laptop,51990,,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB LPDDR5 ,512GB,SSD,Intel Iris Xe Graphics,14inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
933,MSI,Bravo 17 C7VFK-034IN Gaming Laptop,104990,78.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB DDR5 ,1TB,SSD,8GB Nvidia GeForce RTX 4060,17.3inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
934,MSI,Bravo 15 C7VFK-087IN Gaming Laptop,104990,78.0,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB DDR5 ,1TB,SSD,8GB Nvidia GeForce RTX 4060,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
935,Acer,One 14 2023 Z8-415 ‎Laptop,39990,,11th Gen Intel Core i5  1135G7,"Quad Core, 8 Threads",8GB DDR4 ,512GB,SSD,‎Intel Iris Xe Graphics,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
936,MSI,Thin GF63 11UCX-1441IN Gaming Laptop,59990,71.0,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
937,MSI,Thin GF63 11UCX-1471IN Gaming Laptop,47990,66.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
938,Asus,Vivobook 15 X1504ZA-NJ521WS Laptop,47890,,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB DDR4 ,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
939,MSI,Bravo 15 C7VEK-089IN Gaming Laptop,85490,75.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB DDR5 ,512GB,SSD,6GB Nvidia GeForce RTX 4050,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
940,MSI,Bravo 15 C7VEK-088IN Gaming Laptop,94990,77.0,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB DDR5 ,1TB,SSD,6GB Nvidia GeForce RTX 4050,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
941,MSI,Bravo 17 C7VEK-035IN Gaming Laptop,95490,77.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB DDR5 ,1TB,SSD,6GB Nvidia GeForce RTX 4050,17.3inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
942,HP,255 G9 7M654PA Laptop,54999,63.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB DDR4 ,512GB,SSD,AMD Radeon Graphics,15.6inches,1366x768pixels,Windows 11 OS,1 Year Warranty
943,Lenovo,ThinkPad T14 2022 Laptop,159000,72.0,12th Gen Intel Core i7 1260P,"12 Cores (4P + 8E), 16 Threads",16GB DDR4 ,512GB,SSD,Intel Iris Xe Graphics,14inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
944,Dell,Inspiron 5620 ICC-C783531WIN8 Laptop,80610,70.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB DDR4 ,512GB,SSD,2GB NVIDIA GeForce MX570,16inches,1920x1080pixels,Windows 11  OS,1 Year Warranty
945,MSI,Thin GF63 11UC-1475IN Gaming Laptop,51990,70.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce RTX 3050 ,15.6inches,1920x1080pixels,Windows 11 OS,2 Year Warranty
946,MSI,Prestige 13 Evo A12M-085IN Laptop,77990,66.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB LPDDR5 ,512GB,SSD,Intel Integrated Iris Xe,13.3inches,1920x1200pixels,Windows 11 OS,2 Year Warranty
947,Dell,XPS 17 9730 Laptop,303490,,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB DDR5 ,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17inches,3840x2400pixels,Windows 11 OS,1 Year Warranty
948,Dell,XPS 13 Plus 9320 2023 Laptop,201990,82.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",32GB LPDDR5 ,1TB,SSD,Intel Iris Xe Graphics,13.4inches,3840x2400pixels,Windows 11 OS,1 Year Warranty
949,Dell,XPS 9530 2023 Laptop,278290,88.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB DDR5 ,1TB,SSD,6GB NVIDIA RTX 4050,15.6inches,3456x2160pixels,Windows 11 OS,1 Year Warranty
950,Lenovo,Legion Pro 7i 2023 Gaming Laptop,286200,82.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB DDR5 ,1TB,SSD,12GB NVIDIA Geforce RTX 4080,16inches,2560x1600pixels,Windows 11 OS,1 Year Warranty
951,Lenovo,Legion Slim 7i 2023 Gaming Laptop,157544,71.0,13th Gen Intel Core i5 13500H ,"12 Cores (4P + 8E), 16 Threads",16GB DDR5 ,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16inches,3200x2000pixels,Windows 11 OS,1 Year Warranty
952,Lenovo,Legion Pro 5 82WM00B5IN 2023 Gaming Laptop,140990,77.0,7th Gen AMD Ryzen 7 7745HX,"Octa Core, 16 Threads",16GB DDR5 ,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16inches,2560x1600pixels,Windows 11 OS,1 Year Warranty
953,Lenovo,Thinkpad E14 G4 21E3S02M00 Laptop,133000,75.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB DDR4 ,512GB,SSD,Intel Iris Xe Graphics,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
954,Lenovo,Thinkpad E14 G4 21E3006UIG Laptop,72500,63.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB DDR4 ,512GB,SSD,Intel Iris Xe Graphics,14inches,1920x1080pixels,DOS OS,1 Year Warranty
955,LG,Gram 14 2023 14Z90R Laptop,127000,70.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB LPDDR5 ,512GB,SSD,Intel Iris Xe Graphics,14inches,1200x1920pixels,Windows 11 OS,1 Year Warranty
956,LG,Gram 17 2023 17Z90R-G.CH77A2 Laptop,146990,76.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB LPDDR5 ,1TB,SSD,4GB Nvidia RTX 3050,17inches,1600x2560pixels,Windows 11 OS,1 Year Warranty
957,LG,Gram 16 2023 16Z90R Laptop,142990,76.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB LPDDR5 ,1TB,SSD,4GB Nvidia RTX 3050,16inches,1600x2560pixels,Windows 11 OS,1 Year Warranty
958,LG,Gram 2 in 1 16 Laptop,205000,72.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB LPDDR5 ,256GB,SSD,Intel Iris Xe Graphics ,16inches,1600x2560pixels,Windows 11 OS,1 Year Warranty
959,LG,UltraPC 16 16U70R-G.AH76A2 Laptop,89799,75.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB DDR4 ,512GB,SSD,AMD Radeon 7 Graphics,16inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
960,Lenovo,Thinkbook 14 Gen 4 Laptop,63999,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB DDR4 ,1TB,SSD,Integrated Intel UHD Graphics,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
961,Dell,Inspiron 3525 D560927WIN9S Laptop,43490,,5th Gen AMD Ryzen 5  5500u,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,AMD Radeon,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
962,AXL,Vayu Book LAP01 Laptop,12990,,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB DDR4 ,128GB,SSD,Intel Integrated UHD Graphics,14.1inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
963,AXL,Vayu Book LAP02 Laptop,15990,,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB DDR4 ,256GB,SSD,Intel Integrated UHD Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
964,MSI,Modern 14 C12M-444IN Laptop,36990,62.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16GB DDR4 ,512GB,SSD,Intel Integrated UHD,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
965,Asus,Vivobook 14X 90NB11H2-M004D0 Laptop,63990,69.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce RTX 2050,14inches,1920x1200pixels,Windows 11 OS,1 Year Warranty
966,Lenovo,S14 82TW0019IH Laptop,45990,,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB DDR4 ,512GB,SSD,Integrated Intel UHD Graphics,14inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
967,Lenovo,V15 G2 ALC 82KDA01YIH Laptop,34990,,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,AMD Radeon AMD,15.6inches,1920x1080pixels,DOS OS,1 Year Warranty
968,Lenovo,ThinkBook 15 G3 ACL 21A4A08VIH Laptop,41490,,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,AMD Radeon AMD,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
969,Asus,Vivobook Pro 15 M6500QF-HN741WS  Laptop,64990,64.0,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
970,HP,Victus 16 7K4J6PAACJ Laptop,57990,70.0,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce GTX 1650 ,16.1inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
971,Acer,Aspire 7 A715-76G UN.QMESI.003 Gaming Laptop,54990,69.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB DDR4 ,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
972,Dell,Alienware x14 R2 Gaming Laptop,208990,72.0,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB LPDDR5 ,1TB,SSD,6GB NVIDIA GEFORCE RTX 4050,14inches,2560x1600pixels,Windows 11 OS,1 Year Warranty
973,Asus,Vivobook S15 OLED 2023 S5504VA-MA554WS Laptop,91560,66.0,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB LPDDR5 ,1TB,SSD,Intel Integrated Iris Xe,15.6inches,2880x1620pixels,Windows 11 OS,1 Year Warranty
974,Lenovo,Thinkpad E14 20TA00J2IG Laptop,74000,64.0,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16GB DDR4 ,512GB,SSD,Intel Iris Xe Graphics,14inches,1920x1080pixels,Windows 11 OS,3 Year Warranty
975,Lenovo,V15 G3 Laptop,51999,,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB DDR4 ,512GB,SSD,Intel Integrated UHD,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
976,Lenovo,V15 G3 ‎‎82C7007SGE Laptop,31990,,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB DDR4 ,512GB,SSD,AMD Radeon Graphics,15.6inches,1920x1080pixels,Windows 11 OS,1 Year Warranty
